# Pong Object Coordinates - Level pong-0
# Format: frame_number,image_file,object_type,x,y,width,height,center_x,center_y

# Frame 0, Action: fire, Step: 0
398,frame_000398.png,score_left,42,11,8,8,42,11
398,frame_000398.png,score_right,122,11,8,8,122,11
# Frame 399, Action: fire, Step: 3
399,frame_000399.png,player_paddle,142,103,10,30,142,103
399,frame_000399.png,score_left,42,11,8,8,42,11
399,frame_000399.png,score_right,122,11,8,8,122,11
# Frame 400, Action: fire, Step: 4
400,frame_000400.png,player_paddle,142,103,10,30,142,103
400,frame_000400.png,score_left,42,11,8,8,42,11
400,frame_000400.png,score_right,122,11,8,8,122,11
# Frame 401, Action: fire, Step: 5
401,frame_000401.png,player_paddle,142,103,10,30,142,103
401,frame_000401.png,score_left,42,11,8,8,42,11
401,frame_000401.png,score_right,122,11,8,8,122,11
# Frame 402, Action: fire, Step: 6
402,frame_000402.png,player_paddle,142,103,10,30,142,103
402,frame_000402.png,score_left,42,11,8,8,42,11
402,frame_000402.png,score_right,122,11,8,8,122,11
# Frame 403, Action: fire, Step: 7
403,frame_000403.png,player_paddle,142,103,10,30,142,103
403,frame_000403.png,score_left,42,11,8,8,42,11
403,frame_000403.png,score_right,122,11,8,8,122,11
# Frame 404, Action: fire, Step: 8
404,frame_000404.png,player_paddle,142,103,10,30,142,103
404,frame_000404.png,score_left,42,11,8,8,42,11
404,frame_000404.png,score_right,122,11,8,8,122,11
# Frame 405, Action: fire, Step: 9
405,frame_000405.png,player_paddle,142,103,10,30,142,103
405,frame_000405.png,score_left,42,11,8,8,42,11
405,frame_000405.png,score_right,122,11,8,8,122,11
# Frame 406, Action: fire, Step: 10
406,frame_000406.png,player_paddle,142,103,10,30,142,103
406,frame_000406.png,score_left,42,11,8,8,42,11
406,frame_000406.png,score_right,122,11,8,8,122,11
# Frame 407, Action: fire, Step: 11
407,frame_000407.png,player_paddle,142,103,10,30,142,103
407,frame_000407.png,score_left,42,11,8,8,42,11
407,frame_000407.png,score_right,122,11,8,8,122,11
# Frame 408, Action: fire, Step: 12
408,frame_000408.png,player_paddle,142,103,10,30,142,103
408,frame_000408.png,score_left,42,11,8,8,42,11
408,frame_000408.png,score_right,122,11,8,8,122,11
# Frame 409, Action: fire, Step: 13
409,frame_000409.png,player_paddle,142,103,10,30,142,103
409,frame_000409.png,score_left,42,11,8,8,42,11
409,frame_000409.png,score_right,122,11,8,8,122,11
# Frame 410, Action: fire, Step: 14
410,frame_000410.png,player_paddle,142,103,10,30,142,103
410,frame_000410.png,score_left,42,11,8,8,42,11
410,frame_000410.png,score_right,122,11,8,8,122,11
# Frame 411, Action: fire, Step: 15
411,frame_000411.png,player_paddle,142,103,10,30,142,103
411,frame_000411.png,score_left,42,11,8,8,42,11
411,frame_000411.png,score_right,122,11,8,8,122,11
# Frame 412, Action: fire, Step: 16
412,frame_000412.png,player_paddle,142,103,10,30,142,103
412,frame_000412.png,score_left,42,11,8,8,42,11
412,frame_000412.png,score_right,122,11,8,8,122,11
# Frame 413, Action: fire, Step: 17
413,frame_000413.png,player_paddle,142,103,10,30,142,103
413,frame_000413.png,enemy_paddle,18,122,10,30,18,122
413,frame_000413.png,ball,78,118,4,4,78,118
413,frame_000413.png,score_left,42,11,8,8,42,11
413,frame_000413.png,score_right,122,11,8,8,122,11
# Frame 414, Action: fire, Step: 0
414,frame_000414.png,player_paddle,142,103,10,30,142,103
414,frame_000414.png,score_left,42,11,8,8,42,11
414,frame_000414.png,score_right,122,11,8,8,122,11
# Frame 415, Action: fire, Step: 1
415,frame_000415.png,player_paddle,142,103,10,30,142,103
415,frame_000415.png,score_left,42,11,8,8,42,11
415,frame_000415.png,score_right,122,11,8,8,122,11
# Frame 416, Action: fire, Step: 2
416,frame_000416.png,player_paddle,142,103,10,30,142,103
416,frame_000416.png,score_left,42,11,8,8,42,11
416,frame_000416.png,score_right,122,11,8,8,122,11
# Frame 417, Action: fire, Step: 3
417,frame_000417.png,player_paddle,142,103,10,30,142,103
417,frame_000417.png,score_left,42,11,8,8,42,11
417,frame_000417.png,score_right,122,11,8,8,122,11
# Frame 418, Action: fire, Step: 4
418,frame_000418.png,player_paddle,142,103,10,30,142,103
418,frame_000418.png,score_left,42,11,8,8,42,11
418,frame_000418.png,score_right,122,11,8,8,122,11
# Frame 419, Action: fire, Step: 5
419,frame_000419.png,player_paddle,142,103,10,30,142,103
419,frame_000419.png,score_left,42,11,8,8,42,11
419,frame_000419.png,score_right,122,11,8,8,122,11
# Frame 420, Action: fire, Step: 6
420,frame_000420.png,player_paddle,142,103,10,30,142,103
420,frame_000420.png,score_left,42,11,8,8,42,11
420,frame_000420.png,score_right,122,11,8,8,122,11
# Frame 421, Action: fire, Step: 7
421,frame_000421.png,player_paddle,142,103,10,30,142,103
421,frame_000421.png,score_left,42,11,8,8,42,11
421,frame_000421.png,score_right,122,11,8,8,122,11
# Frame 422, Action: fire, Step: 8
422,frame_000422.png,player_paddle,142,103,10,30,142,103
422,frame_000422.png,score_left,42,11,8,8,42,11
422,frame_000422.png,score_right,122,11,8,8,122,11
# Frame 423, Action: fire, Step: 9
423,frame_000423.png,player_paddle,142,103,10,30,142,103
423,frame_000423.png,score_left,42,11,8,8,42,11
423,frame_000423.png,score_right,122,11,8,8,122,11
# Frame 424, Action: fire, Step: 10
424,frame_000424.png,player_paddle,142,103,10,30,142,103
424,frame_000424.png,score_left,42,11,8,8,42,11
424,frame_000424.png,score_right,122,11,8,8,122,11
# Frame 425, Action: fire, Step: 11
425,frame_000425.png,player_paddle,142,103,10,30,142,103
425,frame_000425.png,score_left,42,11,8,8,42,11
425,frame_000425.png,score_right,122,11,8,8,122,11
# Frame 426, Action: fire, Step: 12
426,frame_000426.png,player_paddle,142,103,10,30,142,103
426,frame_000426.png,score_left,42,11,8,8,42,11
426,frame_000426.png,score_right,122,11,8,8,122,11
# Frame 427, Action: fire, Step: 13
427,frame_000427.png,player_paddle,142,103,10,30,142,103
427,frame_000427.png,score_left,42,11,8,8,42,11
427,frame_000427.png,score_right,122,11,8,8,122,11
# Frame 428, Action: fire, Step: 14
428,frame_000428.png,player_paddle,142,103,10,30,142,103
428,frame_000428.png,score_left,42,11,8,8,42,11
428,frame_000428.png,score_right,122,11,8,8,122,11
# Frame 429, Action: fire, Step: 15
429,frame_000429.png,player_paddle,142,103,10,30,142,103
429,frame_000429.png,score_left,42,11,8,8,42,11
429,frame_000429.png,score_right,122,11,8,8,122,11
# Frame 430, Action: fire, Step: 16
430,frame_000430.png,player_paddle,142,103,10,30,142,103
430,frame_000430.png,score_left,42,11,8,8,42,11
430,frame_000430.png,score_right,122,11,8,8,122,11
# Frame 431, Action: fire, Step: 17
431,frame_000431.png,player_paddle,142,103,10,30,142,103
431,frame_000431.png,enemy_paddle,18,122,10,30,18,122
431,frame_000431.png,ball,78,118,4,4,78,118
431,frame_000431.png,score_left,42,11,8,8,42,11
431,frame_000431.png,score_right,122,11,8,8,122,11
# Frame 432, Action: fire, Step: 0
432,frame_000432.png,player_paddle,142,103,10,30,142,103
432,frame_000432.png,score_left,42,11,8,8,42,11
432,frame_000432.png,score_right,122,11,8,8,122,11
# Frame 433, Action: fire, Step: 1
433,frame_000433.png,player_paddle,142,103,10,30,142,103
433,frame_000433.png,score_left,42,11,8,8,42,11
433,frame_000433.png,score_right,122,11,8,8,122,11
# Frame 434, Action: fire, Step: 2
434,frame_000434.png,player_paddle,142,103,10,30,142,103
434,frame_000434.png,score_left,42,11,8,8,42,11
434,frame_000434.png,score_right,122,11,8,8,122,11
# Frame 435, Action: fire, Step: 3
435,frame_000435.png,player_paddle,142,103,10,30,142,103
435,frame_000435.png,score_left,42,11,8,8,42,11
435,frame_000435.png,score_right,122,11,8,8,122,11
# Frame 436, Action: fire, Step: 4
436,frame_000436.png,player_paddle,142,103,10,30,142,103
436,frame_000436.png,score_left,42,11,8,8,42,11
436,frame_000436.png,score_right,122,11,8,8,122,11
# Frame 437, Action: fire, Step: 5
437,frame_000437.png,player_paddle,142,103,10,30,142,103
437,frame_000437.png,score_left,42,11,8,8,42,11
437,frame_000437.png,score_right,122,11,8,8,122,11
# Frame 438, Action: fire, Step: 6
438,frame_000438.png,player_paddle,142,103,10,30,142,103
438,frame_000438.png,score_left,42,11,8,8,42,11
438,frame_000438.png,score_right,122,11,8,8,122,11
# Frame 439, Action: fire, Step: 7
439,frame_000439.png,player_paddle,142,103,10,30,142,103
439,frame_000439.png,score_left,42,11,8,8,42,11
439,frame_000439.png,score_right,122,11,8,8,122,11
# Frame 440, Action: fire, Step: 8
440,frame_000440.png,player_paddle,142,103,10,30,142,103
440,frame_000440.png,score_left,42,11,8,8,42,11
440,frame_000440.png,score_right,122,11,8,8,122,11
# Frame 441, Action: fire, Step: 9
441,frame_000441.png,player_paddle,142,103,10,30,142,103
441,frame_000441.png,score_left,42,11,8,8,42,11
441,frame_000441.png,score_right,122,11,8,8,122,11
# Frame 442, Action: fire, Step: 10
442,frame_000442.png,player_paddle,142,103,10,30,142,103
442,frame_000442.png,score_left,42,11,8,8,42,11
442,frame_000442.png,score_right,122,11,8,8,122,11
# Frame 443, Action: fire, Step: 11
443,frame_000443.png,player_paddle,142,103,10,30,142,103
443,frame_000443.png,score_left,42,11,8,8,42,11
443,frame_000443.png,score_right,122,11,8,8,122,11
# Frame 444, Action: fire, Step: 12
444,frame_000444.png,player_paddle,142,103,10,30,142,103
444,frame_000444.png,score_left,42,11,8,8,42,11
444,frame_000444.png,score_right,122,11,8,8,122,11
# Frame 445, Action: fire, Step: 13
445,frame_000445.png,player_paddle,142,103,10,30,142,103
445,frame_000445.png,score_left,42,11,8,8,42,11
445,frame_000445.png,score_right,122,11,8,8,122,11
# Frame 446, Action: fire, Step: 14
446,frame_000446.png,player_paddle,142,103,10,30,142,103
446,frame_000446.png,score_left,42,11,8,8,42,11
446,frame_000446.png,score_right,122,11,8,8,122,11
# Frame 447, Action: fire, Step: 15
447,frame_000447.png,player_paddle,142,103,10,30,142,103
447,frame_000447.png,score_left,42,11,8,8,42,11
447,frame_000447.png,score_right,122,11,8,8,122,11
# Frame 448, Action: fire, Step: 16
448,frame_000448.png,player_paddle,142,103,10,30,142,103
448,frame_000448.png,score_left,42,11,8,8,42,11
448,frame_000448.png,score_right,122,11,8,8,122,11
# Frame 449, Action: fire, Step: 17
449,frame_000449.png,player_paddle,142,103,10,30,142,103
449,frame_000449.png,score_left,42,11,8,8,42,11
449,frame_000449.png,score_right,122,11,8,8,122,11
# Frame 450, Action: fire, Step: 18
450,frame_000450.png,player_paddle,142,103,10,30,142,103
450,frame_000450.png,score_left,42,11,8,8,42,11
450,frame_000450.png,score_right,122,11,8,8,122,11
# Frame 451, Action: fire, Step: 19
451,frame_000451.png,player_paddle,142,103,10,30,142,103
451,frame_000451.png,enemy_paddle,18,122,10,30,18,122
451,frame_000451.png,ball,79,117,4,4,79,117
451,frame_000451.png,score_left,42,11,8,8,42,11
451,frame_000451.png,score_right,122,11,8,8,122,11
# Frame 452, Action: fire, Step: 0
452,frame_000452.png,player_paddle,142,103,10,30,142,103
452,frame_000452.png,score_left,42,11,8,8,42,11
452,frame_000452.png,score_right,122,11,8,8,122,11
# Frame 453, Action: fire, Step: 1
453,frame_000453.png,player_paddle,142,103,10,30,142,103
453,frame_000453.png,score_left,42,11,8,8,42,11
453,frame_000453.png,score_right,122,11,8,8,122,11
# Frame 454, Action: fire, Step: 2
454,frame_000454.png,player_paddle,142,103,10,30,142,103
454,frame_000454.png,score_left,42,11,8,8,42,11
454,frame_000454.png,score_right,122,11,8,8,122,11
# Frame 455, Action: fire, Step: 3
455,frame_000455.png,player_paddle,142,103,10,30,142,103
455,frame_000455.png,score_left,42,11,8,8,42,11
455,frame_000455.png,score_right,122,11,8,8,122,11
# Frame 456, Action: fire, Step: 4
456,frame_000456.png,player_paddle,142,103,10,30,142,103
456,frame_000456.png,score_left,42,11,8,8,42,11
456,frame_000456.png,score_right,122,11,8,8,122,11
# Frame 457, Action: fire, Step: 5
457,frame_000457.png,player_paddle,142,103,10,30,142,103
457,frame_000457.png,score_left,42,11,8,8,42,11
457,frame_000457.png,score_right,122,11,8,8,122,11
# Frame 458, Action: fire, Step: 6
458,frame_000458.png,player_paddle,142,103,10,30,142,103
458,frame_000458.png,score_left,42,11,8,8,42,11
458,frame_000458.png,score_right,122,11,8,8,122,11
# Frame 459, Action: fire, Step: 7
459,frame_000459.png,player_paddle,142,103,10,30,142,103
459,frame_000459.png,score_left,42,11,8,8,42,11
459,frame_000459.png,score_right,122,11,8,8,122,11
# Frame 460, Action: fire, Step: 8
460,frame_000460.png,player_paddle,142,103,10,30,142,103
460,frame_000460.png,score_left,42,11,8,8,42,11
460,frame_000460.png,score_right,122,11,8,8,122,11
# Frame 461, Action: fire, Step: 9
461,frame_000461.png,player_paddle,142,103,10,30,142,103
461,frame_000461.png,score_left,42,11,8,8,42,11
461,frame_000461.png,score_right,122,11,8,8,122,11
# Frame 462, Action: fire, Step: 10
462,frame_000462.png,player_paddle,142,103,10,30,142,103
462,frame_000462.png,score_left,42,11,8,8,42,11
462,frame_000462.png,score_right,122,11,8,8,122,11
# Frame 463, Action: fire, Step: 11
463,frame_000463.png,player_paddle,142,103,10,30,142,103
463,frame_000463.png,score_left,42,11,8,8,42,11
463,frame_000463.png,score_right,122,11,8,8,122,11
# Frame 464, Action: fire, Step: 12
464,frame_000464.png,player_paddle,142,103,10,30,142,103
464,frame_000464.png,score_left,42,11,8,8,42,11
464,frame_000464.png,score_right,122,11,8,8,122,11
# Frame 465, Action: fire, Step: 13
465,frame_000465.png,player_paddle,142,103,10,30,142,103
465,frame_000465.png,score_left,42,11,8,8,42,11
465,frame_000465.png,score_right,122,11,8,8,122,11
# Frame 466, Action: fire, Step: 14
466,frame_000466.png,player_paddle,142,103,10,30,142,103
466,frame_000466.png,score_left,42,11,8,8,42,11
466,frame_000466.png,score_right,122,11,8,8,122,11
# Frame 467, Action: fire, Step: 15
467,frame_000467.png,player_paddle,142,103,10,30,142,103
467,frame_000467.png,score_left,42,11,8,8,42,11
467,frame_000467.png,score_right,122,11,8,8,122,11
# Frame 468, Action: fire, Step: 16
468,frame_000468.png,player_paddle,142,103,10,30,142,103
468,frame_000468.png,score_left,42,11,8,8,42,11
468,frame_000468.png,score_right,122,11,8,8,122,11
# Frame 469, Action: fire, Step: 17
469,frame_000469.png,player_paddle,142,103,10,30,142,103
469,frame_000469.png,score_left,42,11,8,8,42,11
469,frame_000469.png,score_right,122,11,8,8,122,11
# Frame 470, Action: fire, Step: 18
470,frame_000470.png,player_paddle,142,103,10,30,142,103
470,frame_000470.png,enemy_paddle,18,122,10,30,18,122
470,frame_000470.png,ball,78,118,4,4,78,118
470,frame_000470.png,score_left,42,11,8,8,42,11
470,frame_000470.png,score_right,122,11,8,8,122,11
# Frame 471, Action: noop, Step: 19
471,frame_000471.png,player_paddle,142,103,10,30,142,103
471,frame_000471.png,enemy_paddle,18,126,10,30,18,126
471,frame_000471.png,ball,75,121,4,4,75,121
471,frame_000471.png,score_left,42,11,8,8,42,11
471,frame_000471.png,score_right,122,11,8,8,122,11
# Frame 472, Action: fire, Step: 0
472,frame_000472.png,player_paddle,142,103,10,30,142,103
472,frame_000472.png,score_left,42,11,8,8,42,11
472,frame_000472.png,score_right,122,11,8,8,122,11
# Frame 473, Action: fire, Step: 1
473,frame_000473.png,player_paddle,142,103,10,30,142,103
473,frame_000473.png,score_left,42,11,8,8,42,11
473,frame_000473.png,score_right,122,11,8,8,122,11
# Frame 474, Action: fire, Step: 2
474,frame_000474.png,player_paddle,142,103,10,30,142,103
474,frame_000474.png,score_left,42,11,8,8,42,11
474,frame_000474.png,score_right,122,11,8,8,122,11
# Frame 475, Action: fire, Step: 3
475,frame_000475.png,player_paddle,142,103,10,30,142,103
475,frame_000475.png,score_left,42,11,8,8,42,11
475,frame_000475.png,score_right,122,11,8,8,122,11
# Frame 476, Action: fire, Step: 4
476,frame_000476.png,player_paddle,142,103,10,30,142,103
476,frame_000476.png,score_left,42,11,8,8,42,11
476,frame_000476.png,score_right,122,11,8,8,122,11
# Frame 477, Action: fire, Step: 5
477,frame_000477.png,player_paddle,142,103,10,30,142,103
477,frame_000477.png,score_left,42,11,8,8,42,11
477,frame_000477.png,score_right,122,11,8,8,122,11
# Frame 478, Action: fire, Step: 6
478,frame_000478.png,player_paddle,142,103,10,30,142,103
478,frame_000478.png,score_left,42,11,8,8,42,11
478,frame_000478.png,score_right,122,11,8,8,122,11
# Frame 479, Action: fire, Step: 7
479,frame_000479.png,player_paddle,142,103,10,30,142,103
479,frame_000479.png,score_left,42,11,8,8,42,11
479,frame_000479.png,score_right,122,11,8,8,122,11
# Frame 480, Action: fire, Step: 8
480,frame_000480.png,player_paddle,142,103,10,30,142,103
480,frame_000480.png,score_left,42,11,8,8,42,11
480,frame_000480.png,score_right,122,11,8,8,122,11
# Frame 481, Action: fire, Step: 9
481,frame_000481.png,player_paddle,142,103,10,30,142,103
481,frame_000481.png,score_left,42,11,8,8,42,11
481,frame_000481.png,score_right,122,11,8,8,122,11
# Frame 482, Action: fire, Step: 10
482,frame_000482.png,player_paddle,142,103,10,30,142,103
482,frame_000482.png,score_left,42,11,8,8,42,11
482,frame_000482.png,score_right,122,11,8,8,122,11
# Frame 483, Action: fire, Step: 11
483,frame_000483.png,player_paddle,142,103,10,30,142,103
483,frame_000483.png,score_left,42,11,8,8,42,11
483,frame_000483.png,score_right,122,11,8,8,122,11
# Frame 484, Action: fire, Step: 12
484,frame_000484.png,player_paddle,142,103,10,30,142,103
484,frame_000484.png,score_left,42,11,8,8,42,11
484,frame_000484.png,score_right,122,11,8,8,122,11
# Frame 485, Action: fire, Step: 13
485,frame_000485.png,player_paddle,142,103,10,30,142,103
485,frame_000485.png,score_left,42,11,8,8,42,11
485,frame_000485.png,score_right,122,11,8,8,122,11
# Frame 486, Action: fire, Step: 14
486,frame_000486.png,player_paddle,142,103,10,30,142,103
486,frame_000486.png,score_left,42,11,8,8,42,11
486,frame_000486.png,score_right,122,11,8,8,122,11
# Frame 487, Action: fire, Step: 15
487,frame_000487.png,player_paddle,142,103,10,30,142,103
487,frame_000487.png,score_left,42,11,8,8,42,11
487,frame_000487.png,score_right,122,11,8,8,122,11
# Frame 488, Action: fire, Step: 16
488,frame_000488.png,player_paddle,142,103,10,30,142,103
488,frame_000488.png,score_left,42,11,8,8,42,11
488,frame_000488.png,score_right,122,11,8,8,122,11
# Frame 489, Action: fire, Step: 17
489,frame_000489.png,player_paddle,142,103,10,30,142,103
489,frame_000489.png,score_left,42,11,8,8,42,11
489,frame_000489.png,score_right,122,11,8,8,122,11
# Frame 490, Action: fire, Step: 18
490,frame_000490.png,player_paddle,142,103,10,30,142,103
490,frame_000490.png,score_left,42,11,8,8,42,11
490,frame_000490.png,score_right,122,11,8,8,122,11
# Frame 491, Action: fire, Step: 19
491,frame_000491.png,player_paddle,142,103,10,30,142,103
491,frame_000491.png,enemy_paddle,18,122,10,30,18,122
491,frame_000491.png,ball,78,118,4,4,78,118
491,frame_000491.png,score_left,42,11,8,8,42,11
491,frame_000491.png,score_right,122,11,8,8,122,11
# Frame 492, Action: noop, Step: 20
492,frame_000492.png,player_paddle,142,103,10,30,142,103
492,frame_000492.png,enemy_paddle,18,124,10,30,18,124
492,frame_000492.png,ball,76,120,4,4,76,120
492,frame_000492.png,score_left,42,11,8,8,42,11
492,frame_000492.png,score_right,122,11,8,8,122,11
# Frame 493, Action: noop, Step: 21
493,frame_000493.png,player_paddle,142,103,10,30,142,103
493,frame_000493.png,enemy_paddle,18,128,10,30,18,128
493,frame_000493.png,ball,72,124,4,4,72,124
493,frame_000493.png,score_left,42,11,8,8,42,11
493,frame_000493.png,score_right,122,11,8,8,122,11
# Frame 494, Action: noop, Step: 22
494,frame_000494.png,player_paddle,142,103,10,30,142,103
494,frame_000494.png,enemy_paddle,18,130,10,30,18,130
494,frame_000494.png,ball,70,126,4,4,70,126
494,frame_000494.png,score_left,42,11,8,8,42,11
494,frame_000494.png,score_right,122,11,8,8,122,11
# Frame 495, Action: noop, Step: 23
495,frame_000495.png,player_paddle,142,103,10,30,142,103
495,frame_000495.png,enemy_paddle,18,134,10,30,18,134
495,frame_000495.png,ball,66,130,4,4,66,130
495,frame_000495.png,score_left,42,11,8,8,42,11
495,frame_000495.png,score_right,122,11,8,8,122,11
